question_id,answer
349437000," Yes, he is wearing a motorcycle helmet
"
349437001," Yes, they are white.
"
349437002," Two people are on the motorcycle
"
270420000," Floral dress
"
270420001," The girl is holding a pink umbrella
"
270420002," Yes, there are leaves in the picture.
"
8277000," Yes, it does.
"
8277001," Yes, it is a healthy meal.
"
8277002," A fork and a spoon.
"
532568000," A lot of birds on the wires
"
532568001," ""No Parking""
"
532568002," No, it is not.
"
532568003," A flag is flying.
"
532571000," Yes, it is homemade.
"
532571001," Yes, it is a deep dish pizza
"
532571002," Green
"
532575000," No, he is not awake.
"
532575001," A german shepherd dog
"
532575002," The dog tag is a heart shaped tag.
"
532580000," The train is at the station.
"
532580001," The lights are red
"
532580002," One train is shown in the image.
"
69887000," No, they will not get wet.
"
69887001," A canoe race
"
69887002," They are fishing in a long boat.
"
69887003," Yes, the water is calm.
"
69887004," Yes, it does.
"
69887005," Two people are in the boat.
"
78838000," The color of the shoe is most prevalent in the image.
"
78838001," Yes, the majority of players got dropped off by their parents
"
78838002," Yes, they are related.
"
78838003," A group of people sitting on steps
"
532610000," Yes, they are clean.
"
532610001," They are green
"
532610002," The sponge is green
"
532610003," Yes, there are empty bottles on the shelf.
"
401539000," A lot of horses and people on horses
"
401539001," There are about 20 horses in the image.
"
401539002," They are riding horses.
"
401539003," There are about 20 horses in the picture.
"
270474000," The grass.
"
270474001," A baseball bat
"
270474002," No, she was just playing with a baseball bat
"
532620000," Yes, it is a real giraffe.
"
532620001," The stuffed toy is holding a sandwich.
"
532620002," A sandwich.
"
8333000," Virgin Trains
"
8333001," Red and white
"
8333002," Yes, it stopped.
"
8333003," Virgin
"
8333004," A Virgin train
"
8333005," Yes, it is an urban area
"
8333006," Virgin Mobile
"
8333007," The Virgin Trains East Coast
"
401550000," A motorcycle
"
401550001," Yes, the store is open for business.
"
401550002," In the window of a motorcycle shop
"
401550003," Motorcycles
"
401550004," The columns are made of glass.
"
401550005," A motorcycle shop.
"
401550006," No, this is a motorcycle.
"
401550007," No, it is not moving.
"
401550008," Silver
"
401550009," Two
"
401550010," Yes, it would be easy to steal this motorcycle.
"
401550011," A motorcycle
"
401552000," A motorcycle
"
401552001," No, he is holding an umbrella.
"
401552002," Yes, he should be playing with an umbrella
"
401556000," The toilet is clean.
"
401556001," Yes, it is functional.
"
401556002," No, there is no kleenex left in this bathroom
"
401556003," Yes, it is a private bathroom
"
401556004," Yes, there is a sink in the bathroom
"
401556005," One.
"
401556006," White and red
"
401556007," A towel rack
"
401556008," Yes, the toilet is functional.
"
401556009," Yes, it is a bathroom
"
401556010," It is a public bathroom
"
401556011," A bathtub and a sink
"
401556012," Yes, it is clean.
"
401556013," The towel is hanging on the wall.
"
401556014," Yes, there are windows in the room.
"
401556015," It is on the first floor.
"
8350000," The building is brown and tan.
"
8350001," It is daytime.
"
8350002," The dog is on top of the roof because he is tired of being on the roof.
"
8351000," The sun is shining behind the dogs.
"
8351001," Yes, there is frost on the ground.
"
8351002," Yes, they are the same breed.
"
139428000," This photo was taken on July 4th, 2008
"
139428001," Yes, it is likely a competition
"
139428002," No, there are no cars on the road behind these girls.
"
139428003," Yes, they are having fun.
"
270505000," ""EAT""
"
270505001," It is day.
"
270505002," An elephant.
"
270505003," The man is riding on the elephant's back
"
270505004," The elephant is painted with a red and white color scheme
"
139436000," One
"
139436001," One
"
139436002," The trunk is up.
"
139436003," One
"
139436004," Yes, this is an old elephant.
"
503837000," Yes, the way is blocked.
"
503837001," Motorcycles and a truck
"
503837002," A red truck with a large red trailer
"
139440000," No, the man is holding a paddle.
"
139440001," The oars.
"
139440002," The boat is red and black
"
139440003," The boat says ""RACE""
"
139440004," Six people in a row boat
"
139440005," A rowing boat.
"
139440006," Yes, the water is wavy.
"
270515000," There are four different colored chairs in the photo.
"
270515001," Yes, there are rugs on the floor.
"
270515002," Tags
"
401591000," Yes, the water is blue.
"
401591001," Yes, it is breakfast.
"
401591002," It is blue.
"
532669000," Umbrellas
"
532669001," A store window
"
532669002," Yes, they are displayed behind the glass
"
532669003," An umbrella
"
532671000," The front tire is turned to the right
"
532671001," The motorcycle is parked on the street.
"
532671002," One.
"
532671003," No, the bike is parked.
"
139457000," Yes, all of the lights on the ceiling appear to be identical
"
139457001," Yes, they are at their home.
"
139457002," Yes, they are about to eat.
"
270532000," The barn is a large building.
"
270532001," Cows
"
270532002," The building has two dormers.
"
270532003," Yes, there are glass windows in the roof.
"
139468000," A beer
"
139468001," A sign for a liquor store
"
139468002," No alcohol
"
139468003," Yes, you can turn left
"
139468004," Yes
"
139468005," One
"
401613000," Red
"
401613001," Orange
"
401613002," Tennis
"
401613003," She is playing tennis.
"
401613004," The swing is called a ""backhand""
"
401613005," No, she is not wearing a watch.
"
401613006," The left shoe is a size 8, the right shoe is a size 9
"
532686000," Yes, the lights are on in this bathroom.
"
532686001," A shower curtain
"
532686002," A shower stall
"
532686003," One
"
532686004," None.
"
532686005," A bathroom
"
532686006," No, it is out of toilet paper.
"
532686007," Yes, the toilet lid is closed.
"
139472000," An umbrella.
"
139472001," No, the umbrella is closed.
"
139472002," Yes, he is thinking.
"
8401000," A pine tree
"
8401001," This photo was taken in the year of 2000
"
8401002," No, the bear is not thirsty.
"
8401003," Three
"
8401004," Green
"
8401005," Three cubs are seen in the image.
"
8401006," A brown bear
"
8401007," Three bears are in the picture.
"
8401008," Three bears
"
8401009," Yes, the bear knows the photographer is nearby
"
8401010," Three bears are in the picture.
"
8401011," Bears
"
532690000," It is a light blue sweater
"
532690001," Blonde
"
532690002," She is holding a wii remote.
"
532690003," They are black
"
532690004," Yes, she is wearing a black belt.
"
532690005," She is playing a video game
"
532690006," No, she is not wearing a belt.
"
532690007," Yes, she is playing a video game
"
532690008," A wii remote
"
532690009," No.
"
532690010," Yes, it is plaid.
"
532690011," One
"
139475000," No, they are not related.
"
139475001," Yes, there is a cat in this photo.
"
139475002," A wooden bench with a picture of a woman on one side and a picture of a cat on the other side.
"
532693000," Yes, the dog is being affectionate.
"
532693001," A dog is depicted in the image.
"
532693002," The dog is sleeping.
"
532695000," Yes, it is the right dress for her.
"
532695001," Yes, it is a family.
"
532695002," The girl in the red dress.
"
532695003," Yes, they are happy.
"
532695004," She is getting her hair done by a woman in a red dress.
"
532695005," Yes, they are holding flowers.
"
532695006," Yes, it is inside a plane.
"
532695007," Yes, she does.
"
532695008," Yes, it is a black and white photo.
"
532695009," They are dressed in period clothing for a period drama.
"
532695010," Two.
"
532695011," It is a wedding day.
"
270554000," In the basket.
"
270554001," Broccoli, cauliflower, and cauliflower heads
"
270554002," Broccoli, cauliflower, and cauliflower are in the photo.
"
270556000," Yes, there is a lot of traffic
"
270556001," The clock tower of the cathedral of edinburgh
"
270556002," Yes, the city is filled with traffic
"
139486000," You can do anything you want in this room.
"
139486001," No, this room will not get dirty easily.
"
139486002," White
"
139486003," Yes, it is a bedroom in someone's home
"
8418000," Toothpaste, toothbrush, mouthwash, and toothpaste
"
8418001," Yes, you can find these things at a dentist office
"
8418002," Yes, you would get cavities using these items
"
270570000," The image of a laptop computer
"
270570001," Red
"
270570002," No, the lid is not attached to the Starbucks cup in the photo
"
270570003," One
"
270570004," Red
"
270570005," Yes, the laptop is working.
"
270570006," Red
"
270570007," Two
"
270570008," Yes, there is a laptop computer, a keyboard, a mouse, a monitor, a phone, a headset, a headset, a keyboard, a"
270571000," A knife.
"
270571001," No, she is not wearing a belt.
"
270571002," No, she is holding a knife.
"
270571003," Yes, she is.
"
23251000," The image shows a platter of muffins, strawberries, and nuts.
"
23251001," Yes, it is breakfast food.
"
23251002," Yes, it is a healthy dinner.
"
401653000," They are in the wild.
"
401653001," They are friends.
"
401653002," The animal pictured in front of the movie The Lion King is a warthog.
"
353807000," Yes, there are people walking around.
"
353807001," A horse and carriage
"
353807002," Yes, she is smiling.
"
353807003," Yes, it does.
"
353807004," White
"
353807005," The United States flag
"
8443000," The batter is a lefty.
"
8443001," Yes, he is a major league baseball player
"
8443002," No, it does not have speakers in it.
"
8443003," The light is on the baseball field.
"
532732000," One.
"
532732001," A light fixture hanging from the ceiling
"
532732002," A hat and a dress
"
532732003," The girl is wearing a red hat and a black glove
"
532732004," It says ""I love you""
"
532732005," No, she is talking on a cell phone.
"
532732006," Glove is made of leather
"
532732007," Red
"
532732008," A red hat and a black glove
"
532732009," No, she is talking on her cell phone.
"
532732010," Yes, this is a teenager
"
532732011," A hat and a dress
"
532732012," Red
"
532732013," A hat and gloves
"
532732014," A red hat and a black dress
"
532732015," On the side of the hat.
"
532732016," At a party
"
532732017," The girl in the red hat is about 18 years old
"
532732018," No, they are in a costume party
"
532732019," Red
"
532732020," A woman in a red hat and a black dress talking on a cell phone
"
532732021," A hat.
"
532732022," A red hat with a white feather on it
"
532732023," Yes
"
532732024," The woman's hair is styled in a bun.
"
532732025," Yes, she is dressed appropriately for her gender
"
532732026," One.
"
532732027," Red
"
532732028," It is a cake.
"
532732029," Red
"
532732030," A red hat with a white feather on it
"
8445000," The people sitting on the bench.
"
8445001," No, there are two people wearing shorts and one person wearing a hat.
"
8445002," No, this is a picture of a group of people sitting on a bench in a forest.
"
8445003," Male and female
"
139518000," The photo shows a group of people standing around a van.
"
139518001," Yes, it is a usable board.
"
139518002," Yes, this is a person selling something
"
532735000," Yes, it is crowded.
"
532735001," They are standing in urinals.
"
532735002," Yes, it was taken at night.
"
270593000," They are famous for their long tusks.
"
270593001," No, the elephants are different types.
"
270593002," Elephants.
"
270593003," Elephants.
"
270593004," Yes, there are several elephants walking along the shore
"
270593005," No, the elephants are different sizes.
"
270593006," There are five different colored elephants in the picture.
"
270593007," Yes, there are baby elephants in the picture.
"
270593008," No, they are walking across the water.
"
270593009," The person that is taking care of the elephants is the person that is taking care of the elephants.
"
270593010," The elephants are walking along the water's edge
"
307243000," The car is a white car.
"
307243001," Three
"
307243002," The sky is blue.
"
307243003," There are two arches in the white building in the foreground.
"
8457000," Two.
"
8457001," This is a cow eating grass in a field
"
8457002," Yes, they look skinny.
"
8457003," Yes, this is outdoors.
"
139530000," There are a lot of red bags.
"
139530001," Yes, it is all belonging to one person.
"
139530002," Yes, this is at the airport.
"
270603000," Yes
"
270603001," Yes, it is a large bedroom.
"
270603002," Yes, it does.
"
270603003," The picture is of a television set on a fireplace mantle
"
270603004," Yes, there is a picture over the TV
"
270603005," The television show ""The Big Bang Theory""
"
270603006," The TV is on.
"
270603007," Yes, it is noon.
"
270603008," Yes
"
270609000," An orange.
"
270609001," Orange
"
270609002," Yes, this is for breakfast
"
401682000," Brown
"
401682001," Brown
"
401682002," The bear is dressed as a teddy bear
"
401682003," A teddy bear in a coat and a hat
"
401682004," Christmas
"
532759000," Yes, there are more than 10 windows shown in the image
"
532759001," Yes, there is a flag in the pic.
"
532759002," The clock reads 12:00
"
532761000," No, there is not a clock in the picture.
"
532761001," On
"
532761002," Yes, it is clean.
"
532761003," None
"
532761004," Yes, the lamp is on.
"
532761005," No, it is real.
"
532761006," This is a living room
"
532761007," A television
"
532761008," None.
"
532761009," A picture of a living room with a couch, chair, and a television
"
532761010," Yellow and brown
"
532761011," A television
"
532761012," A brown leather chair
"
532761013," There are three chairs in the living room
"
532761014," Two
"
532761015," 2
"
532761016," No, there is not a fireplace in the picture.
"
532761017," Two
"
532761018," They are yellow curtains.
"
532761019," Yellow
"
532761020," Wood
"
532761021," A couch and chair
"
532761022," Yellow
"
532761023," Yes, the room is yellow.
"
532761024," Yellow
"
532761025," The furniture in this room is a mix of styles.
"
532761026," This is a living room.
"
532761027," A couch, a chair, a table, a lamp, a television, and a window
"
532761028," Yes, you can see into the living room
"
532761029," No, there is not.
"
532761030," Yellow and cream
"
532761031," Two
"
139549000," Yes, this is in a warm place
"
139549001," Yes, the bus has headlights on
"
139549002," Yes, the bus is moving
"
270625000," Yes, they have started eating.
"
270625001," Yes, they are drinking water.
"
270625002," Yes, there is a candle between the pizzas
"
270625003," It is a topping.
"
8483000," Arabic
"
8483001," The question is about the number of microphones.
"
8483002," He is standing in front of a podium with microphones
"
532773000," The truck is for dairy products
"
532773001," The truck is from the state of New York
"
532773002," This is an old dairy truck parked in a field
"
532780000," The soup.
"
532780001," Yes, the sandwich has tomatoes.
"
532780002," Yes, there is bread in this meal.
"
8493000," S, T, B, B, B, B, B, B, B, B, B, B, B, B, B,"
8493001," The surfer is riding a wave in the ocean
"
8493002," Black
"
8493003," Surfing
"
8495000," 8
"
8495001," The helmet is on the skier's head.
"
8495002," Yes, he is smiling.
"
8498000," It is 2:30 in the afternoon.
"
8498001," This is a clock tower in a park
"
8498002," One
"
8498003," The clock tower is in a park.
"
8498004," Yes, it is old.
"
8498005," It is 2:00 p.m.
"
8498006," Yes, it is possible ships would note this tower from afar
"
8498007," One.
"
8498008," A clock tower
"
532787000," One person on a skateboard
"
532787001," A skateboard
"
532787002," Yes, a child is sitting on a skateboard
"
401718000," Blue and white
"
401718001," Yes, it is.
"
401718002," Yes, there are still some food items wrapped.
"
45108000," Yes, this is indoors.
"
45108001," Two.
"
45108002," Yes, they are sleeping on the bed.
"
45108003," Two cats are sleeping on a bed.
"
532809000," The floor is carpeted.
"
532809001," A world map
"
532809002," 4
"
532809003," The laptop is on the desk.
"
305800000," A wine tasting event
"
305800001," Three.
"
305800002," Yes, it is an event.
"
532812000," They are black
"
532812001," Yes, this is a skateboard park.
"
532812002," 1
"
532812003," Yes, he has tattoos.
"
532812004," None
"
532812005," He is doing a trick on his skateboard.
"
532812006," Skateboarding
"
270672000," Yes, there is a man holding a cup.
"
270672001," A hot dog
"
270672002," Yes, he is eating a sandwich.
"
270672003," They are eating.
"
270672004," Red
"
270672005," Yes, the umbrella is open.
"
8532000," Yes, he is wearing a tie.
"
8532001," The glasses are on the man's face.
"
8532002," No, it is a blue shirt with a red tie
"
139605000," The boat or the lighthouse?
"
139605001," Yes, the light is lit.
"
139605002," One boat is in the picture.
"
139605003," Yes, it is an ocean.
"
532827000," A table with scissors, paper, and other craft supplies
"
532827001," The hearts are red, yellow, and blue.
"
532827002," Glue
"
401758000," The cat is brown and white
"
401758001," No, the dog is not scared.
"
401758002," Yes, they appear to be ready to fight.
"
401758003," Yes, the dog has a flea collar
"
401758004," The dog or the cat?
"
401758005," The dog is a bulldog and the cat is a tabby
"
401758006," The dog is brown and white.
"
401758007," A dog and a cat are standing on a gravel road
"
401758008," No, the dog is trying to kiss the cat.
"
401758009," Yes, the dog has an owner.
"
401758010," The dog is watching the cat play.
"
532833000," Yes, it is outside.
"
532833001," Yes, there are clouds in the sky.
"
532833002," The clock says it is 4:30
"
8548000," The trunk.
"
8548001," A propeller plane
"
8548002," The United States Air Force
"
8548003," Yes, there are clouds in the sky.
"
8548004," Yes, it has two engines.
"
139623000," No, this is a train station.
"
139623001," No, the person in the picture looks happy.
"
139623002," The train is in the foreground and the trees are in the background
"
139623003," The building is a house.
"
139623004," Yes, it is in an urban area
"
139623005," A passenger train
"
139623006," The train is in the field.
"
139623007," This is a daytime image.
"
270702000," No, she is playing outside.
"
270702001," It is a pink shirt
"
270702002," One.
"
270702003," She is on a trampoline.
"
270702004," A teddy bear.
"
270702005," Blonde
"
401776000," A tree
"
401776001," The bus is not white.
"
401776002," Yes, the bus is stopped
"
270705000," A hawk
"
270705001," Yes, this is a hawk outside.
"
270705002," Yes, there is a curtain.
"
270705003," Yes, this is a real animal.
"
270706000," In the middle of the room.
"
270706001," They are wearing white tops.
"
270706002," No, they are playing a video game
"
270708000," Yes, it is.
"
270708001," Tennis
"
270708002," A tennis racket
"
139637000," 1
"
139637001," Yes, a man is riding the bike
"
139637002," Red
"
139637003," Yes, the bike is locked up
"
139637004," No, it is not broken.
"
139637005," Yes
"
139637006," One
"
139637007," Yes, he is riding his bike
"
139637008," The ground is a light gray color
"
139637009," He is riding his bike on the beach
"
139637010," The beach and the ocean
"
139637011," Red
"
139637012," Red
"
139637013," This is a road that is near the beach
"
139637014," Yes, he is riding the bike
"
139637015," Yes, a man is riding a bicycle on the beach
"
139637016," Yes, the bike has a storage container
"
139637017," No, he is just riding his bike.
"
139637018," Red
"
532855000," Yes, he is a man.
"
532855001," A skateboard.
"
532855002," The picture says ""A person on a skateboard is doing a trick on a rail.""
"
174866000," Green
"
174866001," Two
"
174866002," The hat belongs to the person who is sitting on the bed
"
270721000," No, there is no mirror in the room.
"
270721001," Yes, the trash needs to be emptied
"
270721002," One
"
270721003," The toilet seat is up.
"
270721004," A countertop
"
532867000," Yes, the sun is shining.
"
532867001," Yes, the time of day is noon.
"
532867002," One person is shown with an umbrella on the beach
"
532867003," The woman is wearing a floral print dress with a brown umbrella
"
532867004," The person holding an umbrella is wearing a dress or pants
"
401797000," The ground is green.
"
401797001," Yes
"
401797002," Black
"
401797003," Black
"
176193000," It means ""No Entry""
"
176193001," Red
"
176193002," Yes, the window frame is freshly painted
"
532876000," A ski pole
"
532876001," Alaskan
"
532876002," Alaskan
"
532876003," A, L, and C
"
532876004," The train is blue and yellow.
"
532876005," The image is of a person standing in front of a train.
"
532876006," Alaskan
"
8589000," The sun is to the photographer's left
"
8589001," A skateboarder is performing a trick on a ledge
"
8589002," One.
"
401808000," A kite
"
401808001," The lighting is realistic, but the filter was used.
"
401808002," The San Francisco Bay
"
8594000," They are round.
"
8594001," Yes, the refrigerator is closed.
"
8594002," The man is reading a magazine in the kitchen
"
8599000," The people are arriving.
"
8599001," Three
"
8599002," The people pushing the cart are pulling it.
"
270744000," The posts are yellow.
"
270744001," Two dogs.
"
270744002," It is a brown color.
"
88815000," No, he is not likely to get wet.
"
88815001," Yes, there is water in the picture.
"
88815002," The murky green stuff is water.
"
401820000," A giraffe in a grassy field
"
401820001," One
"
401820002," No, this is a giraffe.
"
270753000," It is red.
"
270753001," A pizza cutter
"
270753002," Yes, someone has eaten some of the pizza.
"
270753003," Yes, there is cheese on this pizza.
"
270753004," Yes, it is a deep dish pizza.
"
270753005," One.
"
401828000," It is a sunny day.
"
401828001," No, she is wearing sandals.
"
401828002," A cup of coffee and a cell phone
"
532901000," A bed.
"
532901001," The white rectangular items in front of the windows are the curtains.
"
532901002," A living room
"
270758000," The wall is white.
"
270758001," Urine dispensers in a public restroom
"
270758002," Yes, there is a carpet on the floor.
"
350961000," Books
"
350961001," This is a living room with a couch, a chair, a table, a rug, a rug, a rug, a rug, a rug,"
350961002," This is a living room.
"
350961003," Yes
"
350961004," A wooden ceiling.
"
401833000," Three
"
401833001," Yes, he does.
"
401833002," The design of the man's shirt is a tie.
"
8629000," In the first photo, there is a fork.
"
8629001," Six.
"
8629002," Six.
"
8629003," Yes, they are different pizzas.
"
532919000," One
"
532919001," A horse and carriage
"
532919002," This is a color photo.
"
532919003," A horse drawn carriage is parked in front of a building
"
532919004," One horse and carriage
"
532919005," In the street.
"
401850000," Yes, the sky is clear.
"
401850001," A horse and carriage
"
401850002," One
"
401850003," Yes, horse drawn carriages are still used in many cities
"
401850004," No, he is riding a horse drawn carriage.
"
401857000," The man in the black shirt is a baseball player
"
401857001," The batter is batting right handed
"
401857002," Yes, it is raining.
"
401857003," He is playing first base
"
401857004," Red
"
401857005," There are three people playing baseball in the picture.
"
401857006," The number 3
"
401860000," Yes.
"
401860001," The pizza is topped with cheese, green peppers, and onions
"
401860002," Basil
"
401860003," A slice of pizza
"
401860004," Yes, it is a breakfast pizza.
"
219894000," A kitten sleeping on a laptop keyboard
"
219894001," Sleeping on the keyboard of a laptop computer
"
219894002," One.
"
219894003," The cat is laying on the keyboard of a laptop computer
"
219894004," The kitten will be very upset and will probably try to get up.
"
401862000," Yes, it is a ice cream truck
"
401862001," The image shows a group of people standing in line at a food truck
"
401862002," This is a picture of a food truck in a city
"
8647000," A man walking down a sidewalk in front of a store
"
8647001," Yes, it is an Spanish town.
"
8647002," Yes, there are shadows on the sidewalk.
"
139721000," A pair of scissors
"
139721001," The cat is brown and white.
"
139721002," Yes, it is an office.
"
139721003," The cat is sitting on a counter with a pair of scissors
"
139721004," The kitchen
"
139721005," One.
"
1442000," White
"
1442001," No, this bear's fur is the same as other bear's fur.
"
1442002," No, the bear is standing on rocks.
"
1442003," The bear is looking at something.
"
139734000," No, this is a picture of a bowl of fruit.
"
139734001," Banana, oranges, and red fruit
"
139734002," The bananas are from a local grocery store
"
139734003," This is a picture of a bowl of fruit.
"
139734004," Yes, it would make good dog food.
"
139734005," They are vegetables.
"
139734006," Banana, orange, and red fruit
"
8665000," Red, with a gray head and a red beak.
"
8665001," A plant with a red flower
"
8665002," Yes, it is a large bird.
"
8665003," A table
"
8665004," A red-breasted blackbird
"
8665005," One bird is shown.
"
8665006," A red-breasted blackbird
"
8665007," Red
"
8665008," The bird is red, white, and black.
"
8665009," Red, gray, and white
"
270810000," The girl name is coming off the train.
"
270810001," The train is a vancouver transit train
"
270810002," Blue
"
270810003," Yes, it is a new train.
"
270810004," Blue
"
270810005," Blue and yellow
"
270810006," A train
"
270810007," Yes, it is a train
"
139740000," Yes, they are inside the train station
"
139740001," A camper, a car, and a motorcycle.
"
139740002," Yes, they are new trains
"
139740003," The trains are red, white, and blue.
"
139740004," The trains are white and red
"
270815000," Green
"
270815001," Green
"
270815002," The number of the player's position on the field
"
270815003," Catcher
"
270815004," Green
"
270815005," Yes, the players' shirts are tucked.
"
270815006," A baseball cap
"
270815007," This is a kid's baseball game.
"
270815008," The man is playing baseball.
"
270815009," The player catches with his left hand
"
270815010," Baseball
"
270815011," A baseball glove
"
372816000," Three
"
372816001," Yes, the shower has a curtain.
"
372816002," Yes, it is a clear bathroom
"
372816003," Yes, there is a shower curtain in the bathroom
"
372816004," In the bathroom.
"
372816005," Three
"
372816006," The towels are brown.
"
532963000," A lake.
"
532963001," There are four bowls of food on the table.
"
532963002," The trays are white.
"
8676000," Yes, the room is clean.
"
8676001," A palm tree
"
8676002," A tiled floor
"
139749000," A lot of colorful umbrellas
"
139749001," There are many people in this train station.
"
139749002," It's time to go home.
"
401897000," The board is black and white
"
401897001," A surfboard.
"
401897002," The surfboard is black and white
"
401897003," The man is running from the water to the beach
"
401897004," One person is in the water
"
401901000," Yes, he is wearing a tie.
"
401901001," Black
"
401901002," Yes, the child is in a uniform.
"
401901003," Yes, they are the same race.
"
401901004," Yes, this is an old photo.
"
401901005," Yes, I was good at this sport when I was a kid
"
401901006," This is a black and white photo of two boys playing soccer
"
401901007," The boy is about 10 years old.
"
401901008," Yes, one of the boys is running towards the ball
"
401901009," This is a black and white photo of two boys playing soccer
"
401901010," Black and white
"
401901011," Yes, he is happy.
"
401901012," Yes, he wants to dance.
"
401901013," Two
"
8688000," Wood
"
8688001," The wall is red.
"
8688002," The seat is about 20 years old.
"
8690000," Yes, there are two black goats in the picture.
"
8690001," The goats
"
8690002," The girl's hair clip is black and white
"
401907000," The fire hydrant is surrounded by a large number of pink flowers
"
401907001," Green
"
401907002," The flowers will be sold to the public.
"
532983000," Red
"
532983001," Red
"
532983002," A train
"
532985000," The bears are most likely fighting.
"
532985001," The bears are brown.
"
532985002," The bears are wet.
"
532985003," Yes, they are showing affection.
"
532989000," The giraffe is laying on the grass in the zoo.
"
532989001," Yes, the giraffe is at the zoo.
"
532989002," A log
"
532994000," Red
"
532994001," Three.
"
532994002," It is a horse drawn carriage.
"
8708000," The book is old.
"
8708001," A book and a rocking chair.
"
8708002," A teddy bear
"
139781000," The person on the left is a man
"
139781001," No, she is flying a kite.
"
139781002," A person flying a kite with a cat on the ground
"
139781003," Yes, she is flying a kite.
"
139781004," Yes, it has been cut.
"
139781005," A kite
"
139781006," The house is white
"
139781007," The rooftop is the roof of the house
"
139781008," Yes, the window is open
"
401926000," Yes, this is normal wear for a child this age.
"
401926001," A suit and a hat
"
401926002," Black
"
8711000," Yes, it is a close up photo
"
8711001," America
"
8711002," Yes, it is an egg in the bagel
"
8711003," The table is blue.
"
8711004," The book is called ""The American Dream""
"
8711005," Yes, it is ripe.
"
139785000," The toppings are a pie with olives and a clock
"
139785001," Yes, it is a berry pie.
"
139785002," Yes, it is a painting.
"
139785003," Yes, I see a clock in the picture.
"
533003000," Yes, it is a professional kitchen
"
533003001," The image shows a kitchen with a lot of small appliances
"
533003002," A blender, toaster, and a coffee maker
"
533003003," One
"
533003004," A drying rack for kitchen appliances
"
533003005," A blender, a toaster oven, a juicer, a juicer, a blender, a juicer, a juicer, a juicer"
8718000," A fruit pie.
"
8718001," The coffee cup is full.
"
8718002," Yes, there is a fork by the plate.
"
401935000," One train is pictured.
"
401935001," Yes, it has connected along the transition tracks
"
401935002," Red and yellow
"
401935003," Red and yellow
"
401935004," One track.
"
401935005," No, there is not a garbage can in the picture.
"
401935006," The train is moving down the tracks.
"
401935007," One.
"
8721000," The one on the left
"
8721001," A computer, a laptop, a monitor, a keyboard, a mouse, and a mousepad
"
8721002," Yes, the laptop is on.
"
8721003," Two
"
8721004," Yes, they are all on.
"
8721005," Two
"
8721006," Two
"
8721007," The book is black
"
8721008," A computer desk with a laptop, a desktop computer, and a monitor
"
8721009," Yes, they are both turned on.
"
533013000," No, the bear is looking at the water.
"
533013001," No, the bear is asleep.
"
533013002," Yes, the ground is wet.
"
401951000," A market
"
401951001," Market
"
401951002," Yes, he is on the roof of the building
"
533026000," Yes, it is a kitchen.
"
533026001," A cat.
"
533026002," Yes, it is a bathtub.
"
270883000," Yes, she has been gagged.
"
270883001," The person is wearing stockings.
"
270883002," Yes, she is reading in bed.
"
270883003," A blindfold.
"
270883004," In a bedroom
"
270883005," Glamour
"
270883006," She is wearing stockings.
"
270883007," Yes, she is tied to the bed
"
270883008," Blue
"
533032000," Yes, the horse is wanting to drive the car
"
533032001," Yes, there are flower boxes on the windows.
"
533032002," One man and a horse
"
533032003," Yes, he is smoking.
"
533032004," Yes, it is a police horse
"
533032005," A car and a man on a street
"
533032006," Yes, this is a normal color for a horse.
"
533032007," A horse.
"
307292000," The man's hair is a light brown color
"
307292001," The man's head is tilted to the left
"
307292002," Yes, he is wearing a ring on his left hand
"
8749000," One slice of pizza was eaten.
"
8749001," A pizza on a table
"
8749002," Tomato, spinach, and onion pizza
"
533039000," Yes, there is a trash can.
"
533039001," Yes, someone came and broke the bench
"
533039002," Yes, it is a park.
"
401971000," The purpose of the item to the left of the larger screen is to be used as a computer desk.
"
401971001," Two
"
401971002," Two
"
401971003," Two
"
401971004," Two
"
284623000," Green
"
284623001," The bathroom sink
"
284623002," Black
"
456584000," Yes, it is a night.
"
456584001," They are waiting for the trains to arrive at the station
"
456584002," Red
"
456584003," They are waiting for the train to arrive
"
456584004," This is a train that is pulling into the station
"
456584005," Yes, it is on a track.
"
456584006," 1
"
8762000," Yes, it is noon.
"
8762001," Green means go.
"
8762002," Two
"
8762003," Yes, there is a car on the road.
"
8762004," Green
"
270908000," He is a tennis player.
"
270908001," A tennis racket
"
270908002," A tennis racket
"
139843000," The roof is a dark brown color
"
139843001," The gas is called argon.
"
139843002," It is 4:30 pm
"
139843003," The clock on this building is a large clock.
"
139843004," The clock shows the time of day.
"
139843005," This picture was taken at 2:00 PM on a sunny day
"
270918000," A church
"
270918001," One.
"
270918002," It is night time.
"
270918003," Yes, this is in America.
"
8775000," This is a bedroom in a house.
"
8775001," The walls are beige
"
8775002," Two
"
8775003," Yes, they are.
"
8775004," A bed
"
219916000," A toilet, a shower, a towel rack, a shelf, a rug, a rug pad, a rug, a rug pad, a rug pad"
219916001," Green
"
219916002," Yes, the toilet paper roll is almost gone.
"
533069000," Yes, there is a safety space before the track
"
533069001," The time is shown as 11:30
"
533069002," The train is on the platform.
"
533069003," Yes, it is moving.
"
533069004," Yes, they are light on.
"
533069005," The number is 9
"
533069006," Yes, it is likely to rain.
"
533069007," The seats are yellow and white
"
547597000," One.
"
547597001," Yes, there is a red ""x"" in this picture
"
547597002," A
"
139856000," A woman holding a pink donut in a store
"
