question_id,answer
137954031," Grey
"
137954032," No, they are playing video games
"
137954033," Yes
"
137954034," Yes
"
269033000," No, he has been skateboarding for a long time.
"
269033001," Skateboarding
"
269033002," He is wearing black pants
"
269033003," Yes, there is a fence behind the guy
"
531178000," A brown sweater
"
531178001," Two
"
531178002," The person sitting next to the person with the pizza.
"
44839000," 3
"
44839001," A flower
"
44839002," Cake
"
269037000," Surf in the city
"
269037001," They are surfing in the city
"
269037002," They are surfing in the city
"
269037003," Yes
"
269037004," Yes
"
269038000," The car dealership is on the southeast corner
"
269038001," 1
"
269038002," Yes
"
269038003," Red
"
269038004," Yes
"
269038005," Yes
"
137967000," The two computers have the same color.
"
137967001," The wall is made of wood
"
137967002," Yes, they are two different types of computers.
"
137967003," 1
"
6896000," Yes, this was taken at a zoo.
"
6896001," The man is standing in front of the giraffes
"
6896002," Yes
"
6896003," The giraffes are about the same height as the man.
"
6896004," He is standing in front of the giraffes.
"
6896005," The man in the orange shirt
"
6896006," No, the giraffes are being fed by the man.
"
531189000," A camera
"
531189001," Red
"
531189002," Yes
"
6906000," Yes, they are the same race.
"
6906001," Yes, they are conducting business
"
6906002," No, they are not twins.
"
400123000," Yes, there is a clock in the picture.
"
400123001," Two
"
400123002," In the bathroom
"
400123003," A bathroom with a shower curtain, a toilet, and a sink
"
400123004," Yes
"
400123005," A towel
"
400123006," Yes
"
400123007," Yes, there is a mirror.
"
400123008," The bathtub is a standard size.
"
400123009," Blue wall
"
400123010," Yes, there are towels in this bathroom.
"
400123011," The shower curtain is a floral pattern
"
400123012," The towel is hanging on the shower curtain rod
"
400123013," Dove
"
400123014," Green
"
400123015," The mirror is pointing towards the toilet
"
400123016," Green
"
400123017," A towel
"
400123018," Green
"
136218000," Yes
"
136218001," Yes
"
136218002," Yes, the photo is real.
"
269058000," 18
"
269058001," Yes
"
269058002," A baseball
"
137992000," Red
"
137992001," The design is on the snow.
"
137992002," Yes
"
137992003," No, this is the first person to snowboard this hill
"
137993000," Yes
"
137993001," This is a bridge over a river
"
137993002," One
"
400139000," Yes, there will be dessert.
"
400139001," 3
"
400139002," Chicken, Broccoli, and a side of rice
"
400152000," Yes
"
400152001," The flag of the city of New York
"
400152002," No, there are no solar panels in this pic.
"
531232000," Yes, there are archways.
"
531232001," No, there are no arches in this photograph.
"
531232002," 1
"
531232003," The building is a two story building
"
531232004," Two
"
531232005," 1
"
531232006," The building is tan
"
531232007," The roof is brown
"
531232008," The door is a door
"
531232009," Yes, there are people in this picture.
"
531232010," Yes, the clock is on the building
"
269089000," A cup of coffee
"
269089001," The green leaves are the leaves of the tea tree
"
269089002," A sandwich
"
531234000," Yes
"
531234001," Black
"
531234002," Yes, but it is not recommended.
"
6949000," A spoon
"
6949001," Yes, it looks good.
"
6949002," Broccoli, carrots, green beans, black beans, peas, corn, and black olives
"
6949003," Yes, carrots, black beans, and green beans
"
6949004," Broccoli
"
138022000," 1
"
138022001," Red
"
138022002," They are riding in a van with a surfboard on top.
"
138022003," A surfboard
"
138022004," The van is parked in front of the hotel.
"
138022005," It is a van that is carrying a surfboard.
"
138022006," A surfboard
"
138022007," 1
"
138022008," A surfboard
"
138022009," A surfboard and a kayak
"
6954000," 5
"
6954001," 5
"
6954002," Frisbees
"
269099000," Yes, the bus has headlights on
"
269099001," A bus
"
269099002," No, the bus is not too close to the bus behind it.
"
269099003," There are three busses in the image.
"
269099004," 3
"
269099005," No, there is not a mountain in the background.
"
531244000," Green
"
531244001," A baby
"
531244002," Green
"
531244003," Yes
"
269105000," Green
"
269105001," Green is a very attractive color in this setting.
"
269105002," No, the toilet is white.
"
400178000," In the sky
"
400178001," The purpose of the sign is to warn drivers of a hazard
"
400178002," The car is stopping because it is on the side of the road.
"
279561000," Home
"
279561001," A computer monitor
"
279561002," A banana
"
279561003," The blue rectangular box is a computer monitor
"
279561004," Yes
"
138040000," Yes, they are getting off the bus.
"
138040001," Yes, it is drivable
"
138040002," White
"
138040003," White
"
269113000," Yes, the dog is trying to get the frisbee
"
269113001," Three
"
269113002," Frisbees
"
269113003," Green
"
400189000," Green
"
400189001," Yes
"
400189002," 1
"
400189003," This is in the Philippines
"
400189004," Yes
"
400189005," One
"
400189006," One
"
400189007," The bus number is 5
"
400189008," The numbers are the bus number
"
400189009," Yes
"
400189010," Yes
"
400189011, The trees are in the photo are in the photo are in the photo are in the photo are in the photo are in the photo are in the photo
531264000," The man's hands are unique because they have a cross on them.
"
531264001," 2
"
531264002," Yes
"
269121000," Green
"
269121001," No, he hit the ball.
"
269121002," Yes
"
269121003," Yes, he is going to be able to hit the ball.
"
138054000," Yes
"
138054001," 1
"
138054002," Yes, the batter has slid to a base.
"
138054003," The sign on the left is a ""thumbs up"" sign.
"
138054004," The wall is made up of two teams.
"
138054005," The base is the one that the player is touching with his toe.
"
138057000," Broccoli
"
138057001," Yes
"
138057002," Yes, it does.
"
138057003," Yes, it is stir fry
"
400202000," Yes
"
400202001," Yes
"
400202002," The flag is the flag of the city of Shanghai.
"
400202003," No, this is in Asia
"
400202004," It is raining.
"
400202005," Yes, there are many people here.
"
400202006," The number of windows on newer buildings is increasing.
"
531286000," Yes
"
531286001," This is in the city of San Francisco, California
"
531286002," To the airport
"
531286003," One
"
531286004," Yes, the bus has wheelchair access
"
531286005," No, they are not going to collide.
"
531286006, 4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-
531286007," The bus is going to the airport.
"
138073000," Yes
"
138073001," The train is emitting ozone.
"
138073002," Yes
"
138075000," Three
"
138075001," Yes, there is a child sitting down or a young person
"
138075002," Yes
"
138078000," Running
"
138078001," This is a baseball game
"
138078002," Red
"
138078003," Yes
"
138078004," Yes, they do.
"
138078005," Red
"
138078006," The player is right handed.
"
138078007," The boy is playing the infield.
"
138078008," The player catches with his left hand.
"
138079000," Beige
"
138079001," Yes, there is a towel hanging.
"
138079002," A urinal
"
138079003," Yes, it is a comfortable bathroom setup
"
138079004," Yes, it is.
"
138079005," The bathtub is white
"
138079006," A shower curtain
"
138079007," She would have to take off her shoes and put her feet on the floor.
"
138079008," Yes, this is a full bathroom
"
138079009," Yes, it is being used.
"
531299000," Yes, he is wearing head protective gear.
"
531299001," Yes, they are in a park.
"
531299002," This picture was taken in the city of San Francisco, California
"
531299003," No, some are wearing shorts.
"
531299004," The pattern on her skirt is a flower.
"
531299005," Yes
"
531299006," Green
"
531299007," Yellow
"
531299008," Yellow
"
531299009," This is a man riding a skateboard down a road
"
531299010," Yes, it is an old pic.
"
531299011," Yellow
"
531299012," He is wearing shorts.
"
531299013," No, he is just riding a skateboard down a road
"
531299014," One
"
531299015," Yes
"
531299016," Yes, it is an old photo.
"
531299017," This is a picture of a skateboarder in a city in the United States
"
531299018," The pattern of the man's shirt is a yellow shirt.
"
531299019," It says ""I'm a douchebag""
"
531299020," Yes, this is a recent photograph.
"
531299021," Yes
"
531299022," He is riding a skateboard down a street
"
531299023," Yes
"
531299024," The photographer
"
531299025," Yes
"
531299026," Yes, he is doing a trick
"
531299027," Yellow
"
531299028," Yes
"
531299029," Yes
"
531299030," The skateboard is in the middle of the road.
"
531299031," He is wearing shorts.
"
531299032," Yellow
"
531299033," No, they are not.
"
531299034," Yes, there is a bicycle.
"
531299035," Yes, he is balancing
"
219622000," The man is about 3 feet off the ground
"
219622001," He is catching
"
219622002," A frisbee
"
219622003," Green
"
138086000," Yes, they are plastic.
"
138086001," Yes, but it will be messy.
"
138086002," No, this is a table that has been used for a while.
"
400235000," Yes
"
400235001," Yes, there are 2 clocks on the building.
"
400235002," Yes, it is a building from the 16th century
"
459922000," Yes, the animal is pooping.
"
459922001," Black
"
459922002," In the United States
"
459922003," A cow
"
459922004," A black car
"
400238000," 4
"
400238001," Playing a video game
"
400238002," The man in blue is supposed to be a sega character
"
400238003," A hat
"
400238004," The back of the green sweatshirt is a picture of a cat.
"
400238005," 4
"
7023000," Yes
"
7023001," 4
"
7023002," Green
"
7023003," To keep the ball from flying off the court
"
138096000," It is a light blue shirt
"
138096001," Yes
"
138096002," The kid is on a skateboard
"
138096003," The ground is brown
"
138096004," Yes
"
138096005," Skateboarding
"
138096006," The child is on a paved surface
"
138096007," A skateboard
"
138096008," The boy's shirt is a light blue color.
"
138096009," Yes
"
138096010," No
"
269172000," A wheelchair
"
269172001," The person closest to the camera is wearing a white shirt.
"
269172002," Yes
"
269172003," Yes
"
269172004," The blue area is called the pool
"
269172005," A swimming meet
"
269172006," A wheelchair
"
269172007," Three
"
269172008," Yes
"
269172009," 4
"
269172010," Yes
"
400247000," The lines are white
"
400247001," Yes, he is happy
"
400247002," Yes
"
531324000," Yes, it is a high-rise building
"
531324001," Yes
"
531324002," Philips
"
531324003," The building is a store
"
531324004," 4 stories
"
531324005," 4 stories
"
531324006," Yes
"
531327000," The tablecloth is a pattern of a tablecloth.
"
531327001," No, there is no meat on the plate.
"
531327002," Two
"
531327003," The vegetable is broccoli
"
531327004," The plates are white.
"
138115000," White
"
138115001," The man is making a funny face.
"
138115002," An orange
"
531334000," Two bears
"
531334001," A brown bear
"
531334002," The cubs are full grown bears
"
531335000," She is helping the child to get up from the bed
"
531335001," Yes
"
531335002," Yes, this is a modern picture
"
400265000," The man is standing on stage
"
400265001," Yes
"
400265002," Yes
"
7050000," The girl in the blue shirt and the girl in the yellow shirt
"
7050001," Three
"
7050002," Yes, she is happy
"
7050003," They are wearing the vests to protect themselves from the water
"
269196000," Yes, they are tagged.
"
269196001," No, these sheep are raised for meat.
"
269196002," Yes
"
531349000," The train is on the right side of the picture.
"
531349001," 2
"
531349002," The play is called ""The Lion King""
"
531349003," No
"
531350000," Pink
"
531350001," A controller for a video game
"
531350002," Yes, he is wearing a red tie
"
531350003," 1
"
531350004," The tie is a pink shirt with a purple tie
"
531350005," This is a man
"
531350006," Yes
"
531350007," Yes
"
531350008," No, he is preparing for a trip.
"
531350009," No.
"
154095000," Yes
"
154095001," Orange
"
154095002," Yes, they are curved toward the bed.
"
7072000," A frisbee
"
7072001," Yes
"
7072002," The man is behind the man.
"
219632000," Black
"
219632001," Yes, it is a poodle.
"
219632002," ""I'm a dog""
"
400290000," No, they are not.
"
400290001," Yes, they are.
"
400290002," Two people cross-country skiing
"
138151000," The clock says it is 4:30
"
138151001," Yes
"
138151002," The clock is on the pole behind the clock.
"
66717000," The door is open
"
66717001," The train says ""F""
"
66717002," Yes
"
7088000," Yes
"
7088001," Red
"
7088002," An umbrella
"
7088003," Spring
"
328862000," In the kitchen
"
328862001," Two
"
328862002," Wood
"
7096000," The trains are facing each other
"
7096001," 740
"
7096002," Yes, they are going to the next station.
"
400317000," White
"
400317001," He is serving a tennis ball.
"
400317002," The court is white
"
400317003," Yes, it is a baseball player.
"
400317004," Yes, he does.
"
400317005," Nike
"
400317006," Yes, there are a lot of spectators visible.
"
400317007,"
"
400317008," Yes
"
400317009," White
"
400317010," A tennis racket
"
400317011," The player is wearing a white shirt and a white hat
"
138175000," Yes, he looks happy.
"
138175001," The right hand
"
138175002," Yes, he does.
"
7107000," 12
"
7107001," Sweet
"
7107002," 12
"
7107003," Yes, it is.
"
7107004," The donut on the right is the donut with an egg on top.
"
138180000," The left arm
"
138180001," The net
"
138180002," A
"
138180003," Yes
"
138180004," Purple
"
138180005," Tennis
"
138180006," Purple
"
269253000," Yes
"
269253001," Yes
"
269253002," The woman with the umbrella
"
269253003," The woman is leaning on the door frame of the building.
"
269254000," Yes, it is brand new.
"
269254001," The people in the picture are going surfing.
"
269254002," Yes, this is a foreign country.
"
138185000," The skateboard has four wheels.
"
138185001," Black
"
138185002," Yes, he is doing this in the daytime
"
138185003," Yes, this is a new picture.
"
138185004," Black
"
7115000," Black and white
"
7115001," They are sitting
"
7115002," wwf
"
400333000," Two
"
400333001," The black items on the pizza are olives
"
400333002," Yes, there is a spoon in the picture.
"
44877000," She is wearing long pants
"
44877001," A tennis racket
"
44877002," Yes
"
400336000," No, the animal is in a field
"
400336001," The ground
"
400336002," 4
"
400336003," This is a giraffe
"
138196000," The train is a train
"
138196001," Red
"
138196002," One train
"
138196003," Yes, the train is shiny.
"
138196004," This is platform number one
"
138196005," Red
"
138196006," The number on the front car is 1
"
7125000," The bike is black
"
7125001," A bicycle
"
7125002," The man on the bike's shirt is wearing a black shirt
"
7125003," No
"
7125004," Black
"
7125005," There are two people riding bicycles and two people walking.
"
531414000," Black
"
531414001," Yes, the cat is looking at bright light.
"
531414002," No, it is not bad luck.
"
531414003," Black
"
531414004," Green
"
531415000," Yes, there is an umbrella on the pile of books.
"
531415001," Yes, she is standing by the window.
"
531415002," A scale, a book, a pen, a pencil, a notebook, a flashlight, a notebook, a flashlight, a notebook, a flashlight,"
531415003," On the scale
"
400347000," Yes, it was a chicken.
"
400347001," Yes, it is more than one serving.
"
400347002," Yes, it does.
"
138204000," A dog
"
138204001," A dog
"
138204002," White
"
269280000," White
"
269280001," Yes
"
269280002," Indoor
"
269282000," William Davidson
"
269282001," Davidson
"
269282002," 1872
"
269287000," Yes, there are flowers in the bathroom.
"
269287001," Yes, the towels are wet.
"
269287002," No, it is clean.
"
531433000," This is a plate of onion rings and a sandwich
"
531433001," Red and white
"
531433002," A plate of onion rings and a sandwich
"
138220000," The trash cans are blue
"
138220001," A cross with a circle in the middle
"
138220002," The right hand
"
307026000," A
"
307026001," This is a Wilson tennis racket
"
307026002," Yes
"
307026003," Yes
"
307026004," Tennis
"
400367000," There are two cars in the picture.
"
400367001," The cars are moving at night
"
400367002," Green
"
138227000," There are four orange parts in this image.
"
138227001," Yes, it is.
"
138227002," Yes, the orange has its skin.
"
269306000," Yes, they are.
"
269306001," Pizza
"
269306002," There are four birds eating pizza on the sidewalk
"
269311000," Yes, he is smoking.
"
269311001," Yes, they are.
"
269311002," Yes
"
138241000," Mexican
"
138241001," A taco
"
138241002," Yes, there is a sausage on the tortilla
"
269314000," A cat is in the tree
"
269314001," Green
"
269314002," The cat is large.
"
269314003," A banana tree
"
269316000," The man in the red shirt
"
269316001," Yes, it is warm out.
"
269316002," Yes, the guy in the red shirt is hatless.
"
138246000," Horses
"
138246001," The church
"
138246002," Three horses are shown in the image.
"
138246003," No, it is a church.
"
138246004," The horse on the far right is a brown horse.
"
138246005," This is a traditional building
"
138246006," There are three trees in front of the fence in this image.
"
138246007," No, they are not tied up.
"
138246008," Three horses and one dog
"
481793000," Blue
"
481793001," She is surfing.
"
481793002," No, she is not wearing a wetsuit.
"
481793003," This is real.
"
7178000," Black
"
7178001," This is a truck
"
7178002," Yes, they are watching.
"
7178003," One
"
400401000," Yes
"
400401001," Yes
"
400401002," Yes
"
400401003," He is skiing down a slope
"
400401004," The design is called a ""snow suit""
"
400401005," 1
"
138271000," Yes, it is a normal appliance.
"
138271001," Yes, there is a regular toaster in the picture.
"
138271002," Yes, it is a toaster oven
"
269344000," Yes
"
269344001," Ascending
"
269344002," The photographer is acknowledged in the photo by the dog in the photo.
"
7202000," Two
"
7202001," 4
"
7202002," Yes, it is a new oven
"
531495000," 3
"
531495001," The water is blue
"
531495002," This is a marina
"
531495003," The boats are blue
"
531499000," This is a kitchen
"
531499001," Green
"
531499002," There are three cabinets in this kitchen.
"
263346000," The plane can carry up to 200 passengers
"
263346001," Yes, it is flying.
"
263346002," Delta
"
263346003," No, it is cloudy.
"
263346004," This is a jet airliner
"
263346005," Yes, it is ready for take off.
"
263346006," Yes
"
263346007," Yes
"
263346008," Yes
"
263346009," Yes, there are workers in this shot.
"
263346010," No, it is a commercial jet
"
263346011," The plane is a jet
"
263346012," Yes
"
263346013," One
"
263346014," The plane is landing
"
263346015," It is on the runway.
"
263346016," Delta Air Lines
"
263346017," Yes, the flatland is the area of the earth that is flat.
"
263346018," It is a cloudy day
"
263346019," One
"
263346020," JetBlue Airways
"
269358000," The store in the background is selling merchandise for what holiday?
"
269358001," Yes
"
269358002," A hot dog
"
400431000," There are four boats in the picture.
"
400431001," Yes, they are floating.
"
400431002," The number of boats floating on this water is three.
"
547336000," On the ground next to the woman
"
547336001," She is in her 50's
"
547336002," Purple
"
531510000," A laptop
"
531510001," A laptop computer
"
531510002," In a pharmacy
"
531512000," He is milking a cow.
"
531512001," Black and white
"
531512002," Black and white
"
531512003," A cow
"
416267000," This is a tennis court
"
416267001," A tennis racket
"
416267002," He is playing tennis.
"
400453000," The woman is holding a sandwich at a picnic table
"
400453001," Knitted
"
400453002," A sandwich and salad
"
400453003," The woman is holding it.
"
400453004," The pattern is red and white
"
400453005," A sandwich
"
400453006," Two
"
400453007," Yes, they are having dessert
"
400456000," No, there is a brown horse running.
"
400456001," It is a woman riding the horse.
"
400456002," No, the horse's feet are in good shape.
"
400456003," No.
"
400456004," A woman riding a horse
"
400456005," One
"
7241000," The image is of a doughnut and a cup of coffee
"
7241001," Yes, it is a doughnuts.
"
7241002," Dunkin Donuts
"
531532000," The wall is white
"
531532001," Two
"
531532002," Yes, they are.
"
531532003," Blue
"
531532004," The system is the wii
"
531532005," A belt
"
547341000," A sandwich
"
547341001," Yes
"
547341002," A sandwich
"
269394000," The meter is showing 1 hour and 20 minutes
"
269394001," Parking meters
"
269394002," Yes, it takes coins.
"
269394003," The credit cards are accepted.
"
269395000," The paper is to catch the drippings from the cake.
"
269395001," A cake
"
269395002," A professional chef
"
269395003," Yes, the recipes are in this picture.
"
7253000," They are wearing jeans.
"
7253001," Yes, it would be considered pastel.
"
7253002," Yes, it is likely a show bike.
"
400472000," Black
"
400472001," A steam train
"
400472002," No, the train is going through a forest
"
7260000," The players are both male
"
7260001," Grass
"
7260002," Tennis
"
7260003," Tennis
"
7260004," Yes, this is likely an event.
"
7267000," A pigeon
"
7267001," The bird is perched on the edge of a roof.
"
7267002," A pigeon
"
7267003," The bird is resting on the edge of a roof.
"
7267004," The pigeon wants to be left alone.
"
7267005," Yes, they are.
"
269417000," A boxer dog
"
269417001," The oven door
"
269417002," The dog's leash is brown
"
269417003," Nike
"
269417004," A boxer dog
"
269417005," In the kitchen
"
269417006," Yes
"
269417007," One
"
269417008," Black
"
269417009," The dog is looking at the oven
"
269417010," The oven door
"
269417011," A boxer dog
"
7274000," Pizza and a baby
"
7274001," Yes, she is likely a grandma.
"
7274002," No, the baby is awake and eating pizza
"
269419000," It is 6:30pm
"
269419001," No, it is not lit up.
"
269419002," Yes
"
7276000," Yes
"
7276001," This is a bathroom
"
7276002," A cactus
"
7276003," Yes
"
7278000," A, B, C, D, E, F, G, H, I, J, K, L, M, N, O,"
7278001," He's surfing in the ocean.
"
7278002," The wave is green because the surfer is riding a wave
"
7278003," Yes
"
7278004,"
"
7278005," Red
"
7278006," The suit is red, green, and black
"
7278007," Green
"
7278008," Green
"
7278009," The surfer
"
7278010," The man's head is higher in the air
"
7281000," Two people are shown
"
7281001," The person wearing on their back is the person riding the horse.
"
7281002," Yes, the face of both animals can be seen.
"
7281003," The horse is white
"
7281004," Yes
"
7281005," The weather is sunny and warm
"
7281006," The horse is on the beach.
"
7281007," Yes, they are cowboys.
"
7281008," Yes, the horses are moving.
"
7281009," Two
"
269429000," White brick
"
269429001," No, it is day.
"
269429002," Red
"
269429003," This is a living room
"
269429004," Red
"
269429005," Yes
"
269429006," Yes
"
269429007," This is a living room
"
269429008," Yes, there is a diaper changing station in the living room
"
7288000," Yes, it is a high tech toilet.
"
7288001," White
"
7288002," Yes
"
400507000," Yes, there is a portrait of someone here.
"
400507001," This is a norwegian air plane
"
400507002," No, you can't fly out of here.
"
400507003," No, it is a beautiful day
"
269436000," Yes, it is a motorcycle wheel
"
269436001," A bird
"
269436002," Yes, this is a bird in it's natural habitat
"
531581000," The boy on the left is sad.
"
531581001," Males
"
531581002," No.
"
531581003," A tie
"
531581004," Black
"
531581005," Three
"
531581006," No, they are not a fraternity.
"
531581007," Soccer
"
531581008," The boy on the left is looking at the camera, the boy on the right is looking away from the camera.
"
531585000," Three
"
531585001," Blue
"
531585002," The moving truck belongs to the company called ""Moving Company""
"
7298000," This scene takes place in a baseball field
"
7298001," The field is about 100 feet long and about 50 feet wide
"
7298002," He is playing baseball
"
7298003," Yes, he is kicking the ball
"
7298004," Baseball
"
7298005," A baseball
"
7298006," Yes
"
400516000," Yes
"
400516001," Yes, it is from Germany.
"
400516002," Yes, they are.
"
269445000," Yes
"
269445001," This photo was taken in the fall of 2008
"
269445002," Green
"
7304000," Pink
"
7304001," No, the kid is a girl
"
7304002," Yes
"
269450000," There are four slices.
"
269450001," Yes, the pizza is healthy.
"
269450002," No, the pizza is not burnt.
"
269450003," No, this does not include dairy.
"
400525000," 1
"
400525001," Windows XP
"
400525002," No, it is not blurry.
"
400525003," Yes
"
138382000," Yes
"
138382001," Broccoli, green beans, and a small egg
"
138382002," Yes
"
138382003," Yes, there are carrots in the photo.
"
138382004," Yes, the food looks fresh.
"
138382005," Broccoli
"
138382006," Green
"
138382007," The plastic tray
"
138382008," Broccoli, egg, and cheese
"
400528000," She is combing the man's hair
"
400528001," Yes
"
400528002," ""I'm a barber""
"
531602000," Yes
"
531602001," Yes
"
531602002," Yellow
"
531607000," No, they are running.
"
531607001," Yes, there are two types of giraffes.
"
531607002," Two
"
531607003," Yes, the smallest is in the lead
"
531607004," No, they are not eating.
"
531607005," Yes, they are in the wild
"
531607006," The giraffe on the left is facing the camera.
"
7320000," The screen is a widescreen monitor
"
7320001," The wii
"
7320002," A television
"
400538000," Day
"
400538001," 4
"
400538002," Yes
"
400538003," Teacher
"
7325000," A bus
"
7325001," Yes
"
7325002," The bus is parked on the street.
"
7325003," Yes, the coloring is true to life.
"
7325004," The flowers are on the bus.
"
7325005," The striped jacket is on the bus.
"
7325006," Yes, the bird is flying.
"
7325007," Yes, they are going to get on the bus.
"
7325008," Yes, it is an old bus.
"
7325009," A bus
"
7325010," No, he is not wearing a mask.
"
7325011," One
"
144273000," Yes
"
144273001," Orange
"
144273002," There are about a hundred oranges in the cart.
"
144273003," One
"
400547000," The boats are powered by the water
"
400547001," Three boats
"
400547002," Yes
"
7333000," Yes
"
7333001," The boy is wearing ear plugs.
"
7333002," Yes
"
7333003," Yes
"
7333004," Yellow
"
528351000," Yes, it is a bentley continental gt
"
528351001," Yes
"
528351002," The men are holding umbrellas because they are in the rain.
"
400552000," A fireplace
"
400552001," One
"
400552002," No, this is a house from the 1800's.
"
400552003," The grain runs clockwise
"
400552004," Yes, it is a working fireplace
"
400552005," Red
"
400552006," There are three plants in the room.
"
400554000," A crane
"
400554001," Yes
"
400554002," Yes
"
400554003," A truck with a crane on it is picking up logs
"
269489000," The woman is flying the kite.
"
269489001," Yes
"
269489002," No
"
269489003," The kite is flying with three colors.
"
400567000," Yes, the room is well lit.
"
400567001," Yes, the blinds are closed.
"
400567002," Yes
"
400567003," They are made of wood
"
400567004," 1
"
400567005," Grey
"
400567006," Yes, it is.
"
400567007," Yes, the rooms are the same color.
"
400567008," Yes, the room has baseboards.
"
400567009," No, the home design is not out of date.
"
400567010," The rug is a dark brown.
"
400569000," Black and white
"
400569001," Yes, they are the same species
"
400569002," The barn doors are made of wood.
"
400569003," No, this horse is not wearing a saddle
"
7355000," Skyliner
"
7355001," White
"
7355002," Skyliner
"
7355003," The bus is white
"
7355004," (212) 868-8100
"
7355005," Yes
"
7355006," Diesel
"
7355007," Yes
"
7355008," A bus
"
7355009," New York City
"
400573000," Yes
"
400573001," A donut
"
400573002," Yes
"
400573003," Yes, it is a normal dessert food.
"
400573004," Yes
"
269511000," Concrete
"
269511001," The door is a light brown color
"
269511002," A cat
"
394444000," The flooring is a concrete floor
"
394444001," This is a skateboard
"
394444002," The skateboard wheel is black
"
394444003," The board is about 3 feet long
"
394444004," The skateboard is black
"
394444005," The person in the gray pants is wearing the shoes.
"
394444006," Yes, someone is knitting.
"
394444007," The carpet is black
"
394444008," The board is black
"
394444009," Yes, they look comfortable.
"
394444010," Black
"
394444011," Yes
"
394444012," The path is made of the ground
"
394444013," The skateboard is painted with graffiti.
"
394444014," The skateboard is black
"
394444015," Yes, he can ride the skateboard.
"
394444016," Yes
"
394444017," Yes, the person is holding the skateboard.
"
394444018," The skateboard wheels are black
"
394444019," The skateboard
"
394444020," He is wearing black jeans
"
394444021," A skateboard
"
394444022," The person is holding the skateboard.
"
138446000," Yes, this cow is in a pasture.
"
138446001," The cow's nose is a black nose.
"
138446002," Fence is made of metal
"
138446003," No, this animal is not on the endangered species list.
"
138446004," Yes, the animal is free
"
138446005," No, this cow is not lonely.
"
400596000," Green
"
400596001," The measurement of the bathroom is the length of the bathroom.
"
400596002," Green
"
7386000," Yes
"
7386001," This is a trike
"
7386002," The bicycle is in the garage.
"
7394000," It is blue
"
7394001," Rain.
"
7394002," Yes, it is raining.
"
7394003," It is a man
"
7394004," A camera
"
7398000," 1
"
7398001," No, the picture is not a photograph.
"
7398002," Yes
"
138477000," The kite is blue and black
"
138477001," The kite is blue
"
138477002," A kite
"
138477003," The kite is flying in the sky.
"
138477004," Blue
"
138477005," Yes, there is a man in the background.
"
138477006," This picture was taken in the summer.
"
138477007," A kite
"
138477008," A kite
"
138477009," Yes, it is a windy day.
"
138477010," The trees are in the background.
"
531697000," To work
"
531697001," The wall is white
"
531697002," Two
"
66771000," 2
"
66771001," Beer
"
66771002," 3
"
66771003," Tea
"
7414000," One
"
7414001," A car
"
7414002," No, the sheep are chasing the car.
"
7414003," One
"
7414004," No, it is a road.
"
531703000," A plate of noodles and broccoli
"
531703001," Broccoli
"
531703002," Yes, it is.
"
531703003," The red things are noodles
"
138488000," Yes
"
138488001," Yes, the person driving the scooter is a geek.
"
138488002," Yes
"
531707000," Three
"
531707001," No, the people are elderly.
"
531707002," No, there is not room on the bench for more people
"
138492000," Black and white
"
138492001," The dog has 4 feet on the ground
"
138492002," A frisbee
"
138492003," Black and white
"
531710000," The picture is of a sheep and a cat.
"
531710001," The cat is touching the sheep
"
531710002," The cat is sleeping in the barn.
"
531710003," No, the cat is not scared.
"
401783000," Air India
"
401783001," The plane flying over is a plane flying over mountains.
"
401783002," Clouds are made of water vapor
"
138503000," Yes
"
138503001," Yes, he is happy
"
138503002," A motorcycle
"
518551000," No, the oldest elephant is the oldest and the youngest is the youngest
"
518551001," No, they are not all the same color.
"
518551002," Yes, there is vegetation in the picture.
"
400658000," This is taken in a small town in Japan
"
400658001," No, there are no cars parked on the street.
"
400658002," Yes, there are many bikes lined up here.
"
400658003," Yes, but only one car would be able to turn left.
"
400658004," You could carry things on the back of the bike.
"
400658005," The front wheel
"
7444000," The 'Est' is the name of the store.
"
7444001," The store was founded in 1820
"
7444002," JAMES SMITH
"
138517000," A woman drinking a glass of wine
"
138517001," A glass of wine
"
138517002," Yes
"
531735000," Yes, the owner is the man in the photo.
"
531735001," The image depicts a man standing in front of a group of motorcycles.
"
531735002," 1
"
531735003," Art Nouveau
"
531735004," There are four bikes.
"
531735005," Yes
"
531735006," There are four motorcycles.
"
531735007," Yes
"
531735008," Yes
"
531735009," Three
"
531739000," A bus
"
531739001," A tie
"
531739002," Yes
"
138527000," Yes
"
138527001," The gravel is on the tracks.
"
138527002," The train
"
138527003," Yes
"
138527004," Yes, the fire hydrant is on the left side of the picture.
"
138527005," Yes
"
269600000," It is night.
"
269600001," Yes
"
269600002," The clock is a brand of clock
"
269606000," A herd of goats grazing on a grassy field
"
269606001," Yes, they are rams
"
269606002," Yes
"
394460000," The children
"
394460001," Three
"
394460002," A family gathering
"
394460003," The blue area is called the living room
"
394460004," Because they are playing video games
"
394460005," Yes, it is a bookshelf.
"
394460006," It is most likely an attic
"
394460007," The chair is blue
"
394460008," Blue
"
394460009," No, she is sitting on a fire hydrant.
"
394460010," A basket
"
394460011," Spring
"
394460012," 4
"
394460013," No, this is a living room
"
394460014," Yes, you can get splinters, walking around on this floor.
"
138549000," Yes, there is a slice of orange on the plate.
"
138549001," Two
"
138549002," Two
"
